activity_id,which_distribution,which_units,log_plot,per_dollar_ok,has_exp,actual_total_expenditure,outcome_norm,baseline_norm,target_norm,outcome_norm_log10,baseline_norm_log10,target_norm_log10,outcome_norm_dollars_per_unit,baseline_norm_dollars_per_unit,target_norm_dollars_per_unit,outcome_norm_dollars_per_unit_log10,baseline_norm_dollars_per_unit_log10,target_norm_dollars_per_unit_log10,outcome_norm_dollars_per_unit_split,baseline_norm_dollars_per_unit_split,target_norm_dollars_per_unit_split,outcome_norm_dollars_per_unit_split_log10,baseline_norm_dollars_per_unit_split_log10,target_norm_dollars_per_unit_split_log10,outcome_over_target
44000-P113844,beneficiaries,people,True,True,True,275000001.0,1988462.0,,2485578.0,6.298517295926474,,6.395427396297415,138.2978407432478,,110.63825033855305,2.1408153994830412,,2.0439052991121005,138.2978407432478,,110.63825033855305,2.1408153994830412,,2.0439052991121005,0.7999998390716364
XM-DAC-41114-PROJECT-00112385,beneficiaries,people,True,True,False,,8533.0,,,3.9311017456326387,,,,,,,,,,,,,,,
44000-P111548,beneficiaries,people,True,True,True,152310660.0,78206.0,50030.0,74207.0,4.893240073608839,4.69923050288341,4.870444874524084,1947.5572206736056,3044.3865680591643,2052.510679585484,3.2894902264255927,3.4834997971510218,3.312285425510347,1947.5572206736056,3044.3865680591643,2052.510679585484,3.2894902264255927,3.4834997971510218,3.312285425510347,1.0538897947632972
44000-P157055,beneficiaries,people,True,True,True,284770200.0,211150.0,,,5.324591085760926,,,1348.6630357565712,,,3.129903454496383,,,1348.6630357565712,,,3.129903454496383,,,
44000-P111479,beneficiaries,people,True,True,True,235533415.0,5940886.0,0.0,3938383.0,6.773851218755082,,6.595317948139947,39.64617651306556,,59.80459874014284,1.5982013102073396,,1.7767345808224753,39.64617651306556,,59.80459874014284,1.5982013102073396,,1.7767345808224753,1.5084581667146135
44000-P117745,beneficiaries,people,True,True,True,100000001.0,207663.0,0.0,140000.0,5.317359123750942,,5.146128035678238,481.54943827258586,,714.2857214285714,2.682640880592003,,2.853871968664707,481.54943827258586,,714.2857214285714,2.682640880592003,,2.853871968664707,1.483307142857143
44000-P153604,beneficiaries,people,True,True,True,135897169.0,2746643.0,4400000.0,2746000.0,6.43880221486082,6.643452676486188,6.438700532900737,49.477550959480354,30.885720227272728,49.4891365622724,1.6944081947746585,1.4897577331492908,1.694509876734742,49.477550959480354,30.885720227272728,49.4891365622724,1.6944081947746585,1.4897577331492908,1.694509876734742,1.000234158776402
44000-P125184,beneficiaries,people,True,True,True,210707075.0,1600000.0,0.0,,6.204119982655925,,,131.691921875,,,2.1195591356853187,,,131.691921875,,,2.1195591356853187,,,
44000-P150351,beneficiaries,people,True,True,True,102138214.0,825349.0,0.0,820000.0,5.916637629427659,,5.913813852383717,123.75154510394997,,124.5587975609756,2.0925506300373664,,2.0953744070813087,123.75154510394997,,124.5587975609756,2.0925506300373664,,2.0953744070813087,1.0065231707317073
44000-P150634,beneficiaries,people,True,True,True,94412178.0,375319.0,0.0,,5.574400550520969,,,251.55182125072272,,,2.4006274659920224,,,251.55182125072272,,,2.4006274659920224,,,
44000-P117365,beneficiaries,people,True,True,True,152362762.0,1029500.0,0.0,949250.0,6.01262635095405,,5.977380605811835,147.99685478387568,,160.50857203055043,2.1702524859049466,,2.205498231047162,147.99685478387568,,160.50857203055043,2.1702524859049466,,2.205498231047162,1.0845404266526204
GB-1-203186,beneficiaries,people,True,True,False,,58403.0,10000.0,19000.0,4.76643515618744,4.0,4.278753600952829,,,,,,,,,,,,,3.0738421052631577
44000-P084404,beneficiaries,people,True,True,True,13047692.0,81276.0,0.0,86628.0,4.909962321653986,,4.937658287860965,160.53560706727694,,150.6174908805467,2.2055713746707535,,2.177875408463774,160.53560706727694,,150.6174908805467,2.2055713746707535,,2.177875408463774,0.9382185898323867
44000-P125032,beneficiaries,people,True,True,True,80578226.0,452.0,,,2.655138434811382,,,178270.4115044248,,,5.251079266974015,,,178270.4115044248,,,5.251079266974015,,,
44000-P131212,beneficiaries,people,True,True,True,113036000.0,26000.0,,20000.0,4.414973347970818,,4.301029995663981,4347.538461538462,,5651.8,3.6382434327817155,,3.7521867850885524,4347.538461538462,,5651.8,3.6382434327817155,,3.7521867850885524,1.3
44000-P120660,beneficiaries,people,True,True,True,60685146.0,289000.0,4992.0,191300.0,5.460897842756548,3.6982745766743674,5.281714970027296,209.98320415224913,12156.479567307691,317.22501829587037,2.322184558373375,4.084807824455555,2.501367431102627,209.98320415224913,12156.479567307691,317.22501829587037,2.322184558373375,4.084807824455555,2.501367431102627,1.5107161526398327
44000-P064836,beneficiaries,people,True,True,True,50786775.0,6820000.0,5000000.0,6380000.0,6.833784374656479,6.698970004336019,6.804820678721162,7.446741202346041,10.157355,7.960309561128526,0.8719662610078583,1.0067806313283185,0.900929956943175,7.446741202346041,10.157355,7.960309561128526,0.8719662610078583,1.0067806313283185,0.900929956943175,1.0689655172413792
44000-P131235,beneficiaries,people,True,True,True,107280861.0,31207.0,,,4.494252020954077,,,3437.7178517640273,,,3.5362702294044577,,,3437.7178517640273,,,3.5362702294044577,,,
44000-P132562,beneficiaries,people,True,True,True,58031273.0,30800.0,,,4.488550716500444,,,1884.1322402597402,,,3.2751113810468806,,,1884.1322402597402,,,3.2751113810468806,,,
44000-P117102,beneficiaries,people,True,True,True,18717476.0,2000000.0,0.0,2.0,6.301029995663981,,0.3010299956639812,9.358738,,9358738.0,0.9712172892735738,,6.971217289273574,9.358738,,9358738.0,0.9712172892735738,,6.971217289273574,
44000-P115217,beneficiaries,people,True,True,True,48872827.0,1136568.0,729264.0,1041545.0,6.0555954243472305,5.862884775214936,6.01767803840234,43.00035457623301,67.0166455494855,46.92339457248607,1.6334720367392728,1.8261826858715675,1.6713894226841632,43.00035457623301,67.0166455494855,46.92339457248607,1.6334720367392728,1.8261826858715675,1.6713894226841632,1.091232735983563
XM-DAC-41114-PROJECT-00085815,beneficiaries,people,True,True,False,,8548.0,,,3.9318645134920316,,,,,,,,,,,,,,,
44000-P160359,beneficiaries,people,True,True,True,131800001.0,669000.0,,669000.0,5.825426117767823,,5.825426117767823,197.01046487294468,,197.01046487294468,2.29448929578527,,2.29448929578527,197.01046487294468,,197.01046487294468,2.29448929578527,,2.29448929578527,1.0
44000-P107139,beneficiaries,people,True,True,True,17834582.0,244959.0,,,5.389093400430572,,,72.80639617242069,,,1.8621695345378406,,,72.80639617242069,,,1.8621695345378406,,,
44000-P122047,beneficiaries,people,True,True,True,1945703.0,43000.0,0.0,70000.0,4.633468455579586,,4.845098040014257,45.24890697674419,,27.79575714285714,1.6556080929400763,,1.443978508505406,45.24890697674419,,27.79575714285714,1.6556080929400763,,1.443978508505406,0.6142857142857143
44000-P096923,beneficiaries,people,True,True,True,200000000.0,6710100.0,1500000.0,6660000.0,6.826728992467737,6.176091259055681,6.823474229170301,29.805815114528844,133.33333333333334,30.03003003003003,1.4743010031962445,2.1249387366083,1.4775557664936803,29.805815114528844,133.33333333333334,30.03003003003003,1.4743010031962445,2.1249387366083,1.4775557664936803,1.0075225225225226
44000-P090693,beneficiaries,people,True,True,True,7136146.0,19.0,,,1.2787536009528289,,,375586.63157894736,,,5.574710125833641,,,375586.63157894736,,,5.574710125833641,,,
44000-P133018,beneficiaries,people,True,True,True,198877830.0,646550.0,,,5.810602116044619,,,307.59853066274843,,,2.4879842565956336,,,307.59853066274843,,,2.4879842565956336,,,
44000-P074086,beneficiaries,people,True,True,True,30133661.0,15725.0,0.0,13130.0,4.196590654117307,,4.118264726089479,1916.2900476947536,,2295.0236862147754,3.282461244084795,,3.360787172112622,1916.2900476947536,,2295.0236862147754,3.282461244084795,,3.360787172112622,1.1976389946686976
44000-P096181,beneficiaries,people,True,True,True,18972837.0,21500.0,0.0,21500.0,4.332438459915605,,4.332438459915605,882.4575348837209,,882.4575348837209,2.945693815692265,,2.945693815692265,882.4575348837209,,882.4575348837209,2.945693815692265,,2.945693815692265,1.0
GB-1-204888,beneficiaries,people,True,True,False,,1407251.0,,,6.148371565944304,,,,,,,,,,,,,,,
44000-P099626,beneficiaries,people,True,True,True,72144118.0,398023.0,0.0,294940.0,5.599908168768348,,5.469733675913058,181.25615353886585,,244.60608259306977,2.2582927595332882,,2.388467252388578,181.25615353886585,,244.60608259306977,2.2582927595332882,,2.388467252388578,1.3495049840645554
XM-DAC-41114-PROJECT-00097704,beneficiaries,people,True,True,False,,690000.0,0.0,20000.0,5.838849090737256,,4.301029995663981,,,,,,,,,,,,,34.5
44000-P113971,beneficiaries,people,True,True,True,46374091.0,170800.0,0.0,417000.0,5.232487866352987,,5.620136054973758,271.5110714285714,,111.20885131894484,2.433787543546599,,2.046139354925828,271.5110714285714,,111.20885131894484,2.433787543546599,,2.046139354925828,0.40959232613908875
44000-P096367,beneficiaries,people,True,True,True,425103255.0,2630400.0,372328.0,2606200.0,6.420021795859957,5.570925697481464,6.416007740449289,161.61163891423357,1141.7439864850346,163.11229184252934,2.2084726344967844,3.057568732875277,2.212486689907452,161.61163891423357,1141.7439864850346,163.11229184252934,2.2084726344967844,3.057568732875277,2.212486689907452,1.009285549842683
XM-DAC-41114-PROJECT-00091297,beneficiaries,people,True,True,False,,78.0,,,1.8920946026904804,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00107827,beneficiaries,people,True,True,False,,423.0,,,2.6263403673750423,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00131473,beneficiaries,people,True,True,False,,168659.0,,,5.227009521013203,,,,,,,,,,,,,,,
44000-P156208,beneficiaries,people,True,True,True,141390336.0,2000000.0,,,6.301029995663981,,,70.695168,,,1.849389730873967,,,70.695168,,,1.849389730873967,,,
XM-DAC-41114-PROJECT-00097093,beneficiaries,people,True,True,False,,5025.0,,5991.0,3.7011360660925265,,3.777499319590365,,,,,,,,,,,,,0.8387581372058087
44000-P130682,beneficiaries,people,True,True,True,172400001.0,3040000.0,13000.0,2630000.0,6.482873583608754,4.113943352306837,6.419955748489758,56.710526644736845,13261.538538461538,65.55133117870723,1.7536636803990497,4.1225939117009665,1.8165815155180456,56.710526644736845,13261.538538461538,65.55133117870723,1.7536636803990497,4.1225939117009665,1.8165815155180456,1.155893536121673
44000-P174000,beneficiaries,people,True,True,True,750000000.0,5.717,0.02,1.672,0.7571681922142726,-1.6989700043360187,0.22323627310299757,131187685.84922163,37500000000.0,448564593.3014354,8.117893071177427,10.574031267727719,8.651824990288702,131187685.84922163,37500000000.0,448564593.3014354,8.117893071177427,10.574031267727719,8.651824990288702,3.4192583732057416
XM-DAC-41114-PROJECT-01000102,beneficiaries,people,True,True,False,,6240.0,0.0,6240.0,3.795184589682424,,3.795184589682424,,,,,,,,,,,,,1.0
44000-P100047,beneficiaries,people,True,True,True,488253183.0,95000000.0,0.0,7196267.0,7.977723605288848,,6.857107268413856,5.139507189473684,,67.84811944859744,0.7109214779149357,,1.8315378147899282,5.139507189473684,,67.84811944859744,0.7109214779149357,,1.8315378147899282,13.201288946060506
GB-1-204856,beneficiaries,people,True,True,False,,2106689.0,,,6.323600427609566,,,,,,,,,,,,,,,
44000-P107314,beneficiaries,people,True,True,True,270174369.0,3.5,0.0,1.5,0.5440680443502757,,0.17609125905568124,77192676.85714285,,180116246.0,7.88757610148356,,8.255552886778155,77192676.85714285,,180116246.0,7.88757610148356,,8.255552886778155,2.3333333333333335
GB-1-204894,beneficiaries,people,True,True,False,,2500.0,,,3.3979400086720375,,,,,,,,,,,,,,,
44000-P099895,beneficiaries,people,True,True,True,63826342.0,107190.0,170000.0,170000.0,5.030154270922102,5.230448921378274,5.230448921378274,595.4505271014087,375.4490705882353,375.4490705882353,2.7748456840397715,2.5745510335836,2.5745510335836,595.4505271014087,375.4490705882353,375.4490705882353,2.7748456840397715,2.5745510335836,2.5745510335836,0.6305294117647059
44000-P087154,beneficiaries,people,True,True,True,251691684.0,7080000.0,0.0,5700000.0,6.850033257689769,,6.7558748556724915,35.54967288135593,,44.15643578947368,1.5508356088217436,,1.6449940108390213,35.54967288135593,,44.15643578947368,1.5508356088217436,,1.6449940108390213,1.2421052631578948
44000-P144135,beneficiaries,people,True,True,True,57138332.0,55000.0,,,4.740362689494244,,,1038.8787636363636,,,3.016564868677625,,,1038.8787636363636,,,3.016564868677625,,,
44000-P119077,beneficiaries,people,True,True,True,266451940.0,511252.0,0.0,450382.0,5.708635019963594,,5.653581025145054,521.1753499252815,,591.6132083431398,2.7169838666633566,,2.7720378614818966,521.1753499252815,,591.6132083431398,2.7169838666633566,,2.7720378614818966,1.1351519376884511
XM-DAC-41114-PROJECT-00100511,beneficiaries,people,True,True,False,,1452.0,0.0,6058.0,3.161966616364075,,3.782329268996837,,,,,,,,,,,,,0.23968306371739848
GB-GOV-1-300252,beneficiaries,people,True,True,False,,65250.0,,,4.814580516010318,,,,,,,,,,,,,,,
44000-P082373,beneficiaries,people,True,True,True,60640769.0,477766.0,,,5.679215240144331,,,126.92566863276164,,,2.1035494599061004,,,126.92566863276164,,,2.1035494599061004,,,
44000-P127338,beneficiaries,people,True,True,True,29378673.0,176535.0,0.0,90081.0,5.246830821904879,,4.954633198689235,166.4184042824369,,326.13617744030375,2.2212013534229835,,2.513398976638628,166.4184042824369,,326.13617744030375,2.2212013534229835,,2.513398976638628,1.9597362373863523
44000-P076735,beneficiaries,people,True,True,True,169462590.0,5158015.0,3000000.0,6200000.0,6.712482600773566,6.477121254719663,6.7923916894982534,32.85422589891654,56.48753,27.33267580645161,1.5165912389351621,1.7519525849890656,1.436682150210474,32.85422589891654,56.48753,27.33267580645161,1.5165912389351621,1.7519525849890656,1.436682150210474,0.8319379032258064
44000-P100638,beneficiaries,people,True,True,True,24006584.0,13000.0,0.0,4500.0,4.113943352306837,,3.6532125137753435,1846.6603076923077,,5334.796444444444,3.2663870145183904,,3.7271178530498834,1846.6603076923077,,5334.796444444444,3.2663870145183904,,3.7271178530498834,2.888888888888889
44000-P106909,beneficiaries,people,True,True,True,459078909.0,1285237.0,0.0,1110600.0,6.10898321973081,,6.045557669136548,357.1939720067194,,413.36116423554836,2.552904121139497,,2.616329671733759,357.1939720067194,,413.36116423554836,2.552904121139497,,2.616329671733759,1.157245632991176
44000-P153753,beneficiaries,people,True,True,True,84267052.0,1180231.0,,,6.071967017650994,,,71.3987787136586,,,1.8536907831703602,,,71.3987787136586,,,1.8536907831703602,,,
GB-1-202921,beneficiaries,people,True,True,False,,11298936.0,,5000000.0,7.053037548697127,,6.698970004336019,,,,,,,,,,,,,2.2597872
44000-P171851,beneficiaries,people,True,True,True,139020031.0,168920.0,140533.0,,5.22768107275287,5.147778317373355,,822.9933163627753,989.2340660200807,,2.9153963082638468,2.995299063643362,,822.9933163627753,989.2340660200807,,2.9153963082638468,2.995299063643362,,
44000-P122419,beneficiaries,people,True,True,True,4865548.0,2926.0,1950.0,2840.0,3.466274321789292,3.290034611362518,3.4533183400470375,1662.8667122351333,2495.1528205128207,1713.2211267605635,3.2208574395618714,3.397097149988645,3.233813421304126,1662.8667122351333,2495.1528205128207,1713.2211267605635,3.2208574395618714,3.397097149988645,3.233813421304126,1.0302816901408451
44000-P130421,beneficiaries,people,True,True,True,35744916.0,22546.0,0.0,20000.0,4.353069502665453,,4.301029995663981,1585.4216268961234,,1787.2458,3.200144778152565,,3.252184285154037,1585.4216268961234,,1787.2458,3.200144778152565,,3.252184285154037,1.1273
44000-P101829,beneficiaries,people,True,True,True,99999997.0,326900.0,0.0,,5.514414920580369,,,305.9039369837871,,,2.4855850663907963,,,305.9039369837871,,,2.4855850663907963,,,
44000-P127411,beneficiaries,people,True,True,True,15565514.0,8103.0,1500.0,5000.0,3.9086458389071135,3.1760912590556813,3.6989700043360187,1920.956929532272,10377.009333333333,3113.1028,3.283517627497735,4.0160722073491675,3.4931934620688296,1920.956929532272,10377.009333333333,3113.1028,3.283517627497735,4.0160722073491675,3.4931934620688296,1.6206
44000-P129408,beneficiaries,people,True,True,True,178161312.0,1677000.0,0.0,1557000.0,6.224533062606086,,6.19228861256812,106.23811091234347,,114.42601926782274,2.0262803396252296,,2.058524789663195,106.23811091234347,,114.42601926782274,2.0262803396252296,,2.058524789663195,1.0770712909441233
44000-P163830,beneficiaries,people,True,True,True,50795094.0,265000.0,,,5.423245873936808,,,191.6796,,,2.2825758944176164,,,191.6796,,,2.2825758944176164,,,
44000-P127837,beneficiaries,people,True,True,True,10404926.0,24050.0,0.0,26700.0,4.381115080709851,,4.426511261364575,432.6372557172557,,389.69760299625466,2.6361239151394824,,2.5907277344847577,432.6372557172557,,389.69760299625466,2.6361239151394824,,2.5907277344847577,0.900749063670412
44000-P107350,beneficiaries,people,True,True,True,86914725.0,300271.0,0.0,287100.0,5.477513390313725,,5.458033192496506,289.45427630373894,,302.73328108672933,2.4615799700762477,,2.4810601678934674,289.45427630373894,,302.73328108672933,2.4615799700762477,,2.4810601678934674,1.0458760013932429
44000-P130637,beneficiaries,people,True,True,True,361139878.0,9700000.0,0.0,9700000.0,6.986771734266245,,6.986771734266245,37.23091525773196,,37.23091525773196,1.5709037127291805,,1.5709037127291805,37.23091525773196,,37.23091525773196,1.5709037127291805,,1.5709037127291805,1.0
44000-P168630,beneficiaries,people,True,True,True,1000000000.0,648936.0,5221.0,600000.0,5.8122018674977465,3.7177536932107156,5.778151250383644,1540.9840107499044,191534.1888527102,1666.6666666666667,3.187798132502253,5.282246306789284,3.221848749616356,1540.9840107499044,191534.1888527102,1666.6666666666667,3.187798132502253,5.282246306789284,3.221848749616356,1.08156
44000-P103499,beneficiaries,people,True,True,True,66853194.0,22633.0,0.0,14900.0,4.354742123424168,,4.173186268412274,2953.792868819865,,4486.791543624161,3.4703800376643144,,3.651935892676208,2953.792868819865,,4486.791543624161,3.4703800376643144,,3.651935892676208,1.5189932885906041
44000-P107137,beneficiaries,people,True,True,True,95730560.0,362619.0,0.0,350000.0,5.55945055590669,,5.544068044350276,263.9976393956191,,273.51588571428573,2.42160004352877,,2.436982555085184,263.9976393956191,,273.51588571428573,2.42160004352877,,2.436982555085184,1.0360542857142858
44000-P118979,beneficiaries,people,True,True,True,90390619.0,11201.0,0.0,,4.0492567972322275,,,8069.870457994822,,,3.9068665632438084,,,8069.870457994822,,,3.9068665632438084,,,
44000-P158434,beneficiaries,people,True,True,True,95854166.0,433464.0,0.0,430000.0,5.636953034336861,,5.633468455579586,221.1352407581714,,222.91666511627906,2.3446579585318257,,2.3481425372891,221.1352407581714,,222.91666511627906,2.3446579585318257,,2.3481425372891,1.0080558139534883
44000-P084302,beneficiaries,people,True,True,True,257995034.0,612000.0,0.0,612000.0,5.786751422145561,,5.786751422145561,421.5605130718954,,421.5605130718954,2.6248599244100967,,2.6248599244100967,421.5605130718954,,421.5605130718954,2.6248599244100967,,2.6248599244100967,1.0
44000-P091299,beneficiaries,people,True,True,True,29268130.0,62000.0,60000.0,60000.0,4.7923916894982534,4.778151250383644,4.778151250383644,472.0666129032258,487.80216666666666,487.80216666666666,2.6740032858694316,2.6882437249840416,2.6882437249840416,472.0666129032258,487.80216666666666,487.80216666666666,2.6740032858694316,2.6882437249840416,2.6882437249840416,1.0333333333333334
44000-P088032,beneficiaries,people,True,True,True,249761347.0,314840.0,,,5.498089903724189,,,793.2961091347986,,,2.8994353242150432,,,793.2961091347986,,,2.8994353242150432,,,
44000-P129769,beneficiaries,people,True,True,True,4872219.0,6014.0,0.0,1000.0,3.7791634237644987,,3.0,810.146158962421,,4872.219,2.908563377279441,,3.68772680104394,810.146158962421,,4872.219,2.908563377279441,,3.68772680104394,6.014
44000-P152936,beneficiaries,people,True,True,True,606730392.0,1954153.0,3216780.0,2970600.0,6.290958563709486,6.507421359921813,6.472844176715128,310.4825425644768,188.61420177941918,204.24506564330437,2.492037186216115,2.2755743900037877,2.310151573210473,310.4825425644768,188.61420177941918,204.24506564330437,2.492037186216115,2.2755743900037877,2.310151573210473,0.6578310778967212
44000-P156422,beneficiaries,people,True,True,True,14936263.0,3309117.0,2326000.0,3326000.0,6.519712122722285,6.36660971039243,6.5219222448835,4.513670263094355,6.421437231298366,4.490758568851473,0.6545298294096272,0.8076322417394826,0.6523197072484117,4.513670263094355,6.421437231298366,4.490758568851473,0.6545298294096272,0.8076322417394826,0.6523197072484117,0.994923932651834
44000-P092618,beneficiaries,people,True,True,True,161032964.0,4680000.0,0.0,5100000.0,6.670245853074124,,6.707570176097937,34.40875299145299,,31.575090980392158,1.536668933628072,,1.4993446106042598,34.40875299145299,,31.575090980392158,1.536668933628072,,1.4993446106042598,0.9176470588235294
44000-P153420,beneficiaries,people,True,True,True,107463306.0,25517.0,,20000.0,4.406829613621544,,4.301029995663981,4211.439667672532,,5373.1653,3.624430583447459,,3.730230201405022,4211.439667672532,,5373.1653,3.624430583447459,,3.730230201405022,1.27585
44000-P117617,beneficiaries,people,True,True,True,115304417.0,446650.0,0.0,400000.0,5.6499673383248235,,5.6020599913279625,258.15384977051383,,288.2610425,2.4118786059341777,,2.459785952931039,258.15384977051383,,288.2610425,2.4118786059341777,,2.459785952931039,1.116625
44000-P133017,beneficiaries,people,True,True,True,153634562.0,920000.0,0.0,870000.0,5.963787827345556,,5.939519252618618,166.9940891304348,,176.59145057471264,2.2227010992705396,,2.2469696739974765,166.9940891304348,,176.59145057471264,2.2227010992705396,,2.2469696739974765,1.0574712643678161
44000-P101650,beneficiaries,people,True,True,True,112925531.0,2101309.0,0.0,1.89,6.322489920624663,,0.2764618041732441,53.74056409599921,,59748958.2010582,1.7303022207591139,,7.776330337210533,53.74056409599921,,59748958.2010582,1.7303022207591139,,7.776330337210533,
44000-P107612,beneficiaries,people,True,True,True,13109217.0,328064.0,,,5.515958575832112,,,39.95932805793991,,,1.6016181766715019,,,39.95932805793991,,,1.6016181766715019,,,
XM-DAC-41114-PROJECT-00106286,beneficiaries,people,True,True,False,,6768.0,0.0,1850.0,3.8304603500309673,,3.2671717284030137,,,,,,,,,,,,,3.6583783783783783
44000-P120161,beneficiaries,people,True,True,True,220000000.0,25000.0,0.0,285000.0,4.3979400086720375,,5.45484486000851,8800.0,,771.9298245614035,3.9444826721501687,,2.887577820813696,8800.0,,771.9298245614035,3.9444826721501687,,2.887577820813696,0.08771929824561403
XM-DAC-41114-PROJECT-00085156,beneficiaries,people,True,True,False,,20747.0,,3800.0,4.316955306945021,,3.57978359661681,,,,,,,,,,,,,5.459736842105263
44000-P101745,beneficiaries,people,True,True,True,222097916.0,4640735.0,600.0,4900000.0,6.666586769599038,2.7781512503836434,6.690196080028514,47.85834916236329,370163.19333333336,45.32610530612245,1.6799577138753852,5.56839323309078,1.6563484034459102,47.85834916236329,370163.19333333336,45.32610530612245,1.6799577138753852,5.56839323309078,1.6563484034459102,0.9470887755102041
XM-DAC-41114-PROJECT-00104514,beneficiaries,people,True,True,False,,532.0,0.0,,2.7259116322950483,,,,,,,,,,,,,,,
44000-P097975,beneficiaries,people,True,True,True,15410653.0,263953.0,216300.0,258500.0,5.421526602408361,5.3350565194390915,5.412460547429961,58.38407974146912,71.24666204345816,59.615678916827854,1.766294439184049,1.852764522153318,1.7753604941624481,58.38407974146912,71.24666204345816,59.615678916827854,1.766294439184049,1.852764522153318,1.7753604941624481,1.0210947775628627
XM-DAC-41114-PROJECT-00112038,beneficiaries,people,True,True,False,,33.0,,,1.5185139398778875,,,,,,,,,,,,,,,
44000-P144029,beneficiaries,people,True,True,True,84481621.0,150000.0,0.0,200000.0,5.176091259055681,,5.301029995663981,563.2108066666667,,422.408105,2.750670979285111,,2.6257322426768113,563.2108066666667,,422.408105,2.750670979285111,,2.6257322426768113,0.75
44000-P095235,beneficiaries,people,True,True,True,55466153.0,18190.0,,,4.259832699063484,,,3049.2662451896645,,,3.4841953462310813,,,3049.2662451896645,,,3.4841953462310813,,,
44000-P056018,beneficiaries,people,True,True,True,48098298.0,58808.0,,,4.769436409741545,,,817.8869881648756,,,2.9126932990171905,,,817.8869881648756,,,2.9126932990171905,,,
XM-DAC-41114-PROJECT-00110252,beneficiaries,people,True,True,False,,162.0,0.0,120.0,2.2095150145426308,,2.0791812460476247,,,,,,,,,,,,,1.35
XM-DAC-46004-40685-013-LN2838,beneficiaries,people,True,True,True,78264297.46,22431.0,,,4.350848635366342,,,3489.1131674914177,,,3.542715055782304,,,3489.1131674914177,,,3.542715055782304,,,
XM-DAC-41114-PROJECT-00108410,beneficiaries,people,True,True,False,,196300.0,98150.0,196300.0,5.292920299600006,4.991890303936025,5.292920299600006,,,,,,,,,,,,,1.0
GB-1-204794,beneficiaries,people,True,True,False,,5000000.0,,,6.698970004336019,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-01001708,beneficiaries,people,True,True,False,,14876.0,0.0,170000.0,4.172486169686935,,5.230448921378274,,,,,,,,,,,,,0.08750588235294118
GB-GOV-1-300113,beneficiaries,people,True,True,False,,2270920.0,,1700000.0,6.35620183515742,,6.230448921378274,,,,,,,,,,,,,1.335835294117647
XM-DAC-41114-PROJECT-00119366,beneficiaries,people,True,True,False,,475.0,,,2.6766936096248664,,,,,,,,,,,,,,,
44000-P154482,beneficiaries,people,True,True,True,151306042.0,185867.0,0.0,,5.269202289233441,,,814.0554374902484,,,2.9106539815185473,,,814.0554374902484,,,2.9106539815185473,,,
GB-COH-SC100833-L17-19,beneficiaries,people,True,True,True,4651211.186,6780.0,,,3.8312296938670634,,,686.0193489675515,,,2.8363363650235636,,,686.0193489675515,,,2.8363363650235636,,,
44000-P155007,generation_capacity,mw,True,True,True,400664750.0,414.11,0.0,500.0,2.617115718047371,,2.6989700043360187,967532.1774407766,,801329.5,5.9856654173628785,,5.903811131074231,967532.1774407766,,801329.5,5.9856654173628785,,5.903811131074231,0.8282200000000001
44000-P115464,generation_capacity,mw,True,True,True,51633306.0,33.3,0.0,31.0,1.5224442335063197,,1.4913616938342726,1550549.72972973,,1665590.5161290322,6.190485699629047,,6.221568239301094,1550549.72972973,,1665590.5161290322,6.190485699629047,,6.221568239301094,1.0741935483870966
44000-P133312,generation_capacity,mw,True,True,True,269443736.0,0.822,0.0,0.619,-0.08512818245994963,,-0.208309350979882,327790433.09002435,,435288749.5961228,8.515596274076326,,8.63877744259626,327790433.09002435,,435288749.5961228,8.515596274076326,,8.63877744259626,1.3279483037156703
44000-P006043,generation_capacity,mw,True,True,True,79866752.0,8.855,1.701,9.5275,0.9471885655260935,0.23070431361256905,0.9789789574442048,9019396.04743083,46952823.045267485,8382760.640251903,6.955177457492085,7.67166170940561,6.923387065573974,9019396.04743083,46952823.045267485,8382760.640251903,6.955177457492085,7.67166170940561,6.923387065573974,0.9294148517449489
44000-P095240,generation_capacity,mw,True,True,True,8756530.0,0.552,,,-0.258060922270801,,,15863278.985507244,,,7.20039296218239,,,15863278.985507244,,,7.20039296218239,,,
44000-P100101,generation_capacity,mw,True,True,True,104730835.0,23.0,420.0,443.0,1.3617278360175928,2.6232492903979003,2.6464037262230695,4553514.565217392,249359.13095238095,236412.72009029344,6.6583467300813854,5.396825275701078,5.373670839875908,4553514.565217392,249359.13095238095,236412.72009029344,6.6583467300813854,5.396825275701078,5.373670839875908,0.05191873589164785
44000-P169828,generation_capacity,mw,True,True,True,196733483.0,37.5,0.0,100.0,1.5740312677277188,,2.0,5246226.213333333,,1967334.83,6.719847013109898,,6.293878280837617,5246226.213333333,,1967334.83,6.719847013109898,,6.293878280837617,0.375
44000-P156208,generation_capacity,mw,True,True,True,141390336.0,3.74,,3.75,0.5728716022004803,,0.5740312677277188,37804902.67379679,,37704089.6,7.5775481243374685,,7.5763884588102295,37804902.67379679,,37704089.6,7.5775481243374685,,7.5763884588102295,0.9973333333333334
